Track,Track ID,Artist,Artist ID,Playlisted,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acoustic,Instrumental,Liveness,Valence,Tempo,Dur,Sig
Walk With Me,6JNGxaRDMwObY98n8MJb46,Cut Worms,2upjmNmngAXZcra9dQRR2l,0,-0.21511253119751314,-1.0246166009243396,-0.6548776184289222,-0.9507798142151631,0.541457361328183,-0.3951518926671222,0.990069090061115,-0.645536237814977,-0.4807738263778335,-0.1969193188621672,-1.35411935049547,0.6292789706655202,0.28497097804159094
Don't Want to Say Good-bye,3fQ0Y9wCdAYYrRMmfjXyhb,Cut Worms,2upjmNmngAXZcra9dQRR2l,0,1.7424284462296886,1.539231947515194,-1.5031790060140662,1.6528238386868854,0.541457361328183,-0.3253238457844694,-0.9486202838563329,-0.649512758286566,-0.3701486259776014,1.858211124028596,0.0014360701997363332,-0.4380043136488698,0.28497097804159094
We Try But We Don't Fit In - Live From Spotify House SXSW '16,2LjrA8gGt0rTojYgfLgSb9,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.2704493786159496,0.9709121859444307,0.4761908983512699,0.4414064312672688,0.541457361328183,-0.3401358557292745,-1.341719890532753,-0.6486985183804787,4.521065591718376,0.3168632918605235,-0.04114589752543889,0.582433965070282,0.28497097804159094
Drag - Live From Spotify House SXSW '16,5j2Q3XZQVyH381JhKQv8H7,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.10443883636063947,0.9880045096006943,-1.5031790060140662,0.5902321814796269,0.541457361328183,-0.25337979748113026,-0.9768399253980716,-0.6494961894512676,4.42624399137532,-0.04094959774992192,-1.0152658330542206,-0.15191068698411697,0.28497097804159094
I'm Still Here,3VU71mUfz9TodZ9W8McN6B,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.4502941327258693,0.4282309098580628,0.4761908983512699,0.30613229408237774,0.541457361328183,-0.3507158628327068,-0.7793024346059008,1.5344175324590281,1.2023095797114125,-0.8987830638672716,-0.35066909694851794,0.501941351568723,0.28497097804159094
Ceremony - Live From Spotify House SXSW '16,0eDRLaOUarnynsQMrblx0R,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-1.1005020898925015,-0.28964668370500657,-0.08934336003882616,-0.3194198429890785,0.541457361328183,-0.26819180742593535,-0.8442076101518998,-0.6302297899679885,1.1944077796828245,-0.8207982033111488,0.6675523288051757,0.44847148258166486,0.28497097804159094
Something Here,4d2jmClFslZKu3lbDFKgez,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.4848796623623924,1.7827975596169499,1.3244922859364139,0.4377765349206258,0.541457361328183,-0.25126379606044374,-1.3433848493837155,2.118271728684368,-0.5755954267208897,1.1701094132392778,0.8832538483026605,0.33560809108500494,0.28497097804159094
Home,3iTAOT2yIkgkgSX1BpHnHK,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.6439730986903983,0.4666886380846558,-0.9376447476239702,0.03679398516147585,0.541457361328183,-0.2131757704880876,-0.4378447719508626,2.3833730934569544,-0.7225689072526266,-0.9308944770374399,0.2866469096270301,0.23485365210704273,0.28497097804159094
Ordinary,7L61j1gAn5htKerrLOpmMK,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.5319349089513834,1.163200827077396,-1.5031790060140662,0.43172670767622134,0.541457361328183,-0.3507158628327068,-1.0502109934065922,1.3703071637902844,-0.5360864265779496,0.18383029444125523,0.6939496150215286,-0.08317118815714535,0.28497097804159094
Untitled,6Cpv3fvDoj44qtPsLxARvU,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.02006907033084343,1.4110395200932173,1.041725156741366,0.3433992299079113,0.541457361328183,-0.32955584862584225,-0.9514422480105067,2.427556654252385,-0.47287202634924547,0.6196280446078234,0.9219840031796666,0.07619183690958688,0.28497097804159094
Bloom,6qwsNxCXbZxODAr2wZLBMc,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.3520901548414645,0.5692425800222373,-0.6548776184289222,0.29621057740155377,0.541457361328183,-0.3253238457844694,0.6852969614103371,2.134051571825593,-0.3385414258632493,0.3581493945078826,-0.33222280055636766,-0.6215329146582752,0.28497097804159094
On Your Side,1bYeWUtQqXaA2lxP3P5S9j,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.047737494040061855,1.0093699141710237,1.3244922859364139,0.6500044746543463,0.541457361328183,-0.3401358557292745,-1.268066626108815,1.8689502070530069,-0.20421082537725327,0.9086307631393367,-1.0597207006046523,-0.1935437147450325,0.28497097804159094
Potions,3Bqw48ecyeeOHvuU1jYy6C,Day Wave,4ptJIIR10UVlGjN0VntFaK,1,0.995381006080792,0.9452737004600353,0.4761908983512699,1.0357414597575962,0.541457361328183,-0.3105118358396643,0.044711098412868945,-0.6493622185829986,-0.18840722532007723,-0.7244639638006444,-1.0038870831724722,-0.24342380783415352,0.28497097804159094
Gone - Live From Spotify House SXSW '16,0dGf3MpR7gwNF7pBRq5gQW,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.35345464974360485,0.577788741850369,-0.6548776184289222,0.0791427758723096,0.541457361328183,-0.32320784436378297,-1.0248133160190274,-0.6493944094630067,-0.14889822517713716,-1.2841200219092899,0.8640301217943662,0.3450901230486524,0.28497097804159094
Bring You Down,1anUpAw38gSk2ODMMhI2Kx,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.33270333196169105,1.0948315324523417,-0.9376447476239702,0.5428015358834933,0.541457361328183,-0.29569982589485916,-0.8300977893810304,2.282382097353112,-0.5123810264921855,-0.7749247559251944,-0.2729614230666421,0.04884465200780903,0.28497097804159094
Promises,0VDtglujQbwmgMGxt1doiN,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.8929889120733637,0.9281813768037718,0.4761908983512699,0.35816080838425896,0.541457361328183,-0.1243037108192569,-1.1080612585671565,1.648032403075851,-0.4017558260919535,-0.29784090311126726,2.634839237708273,-0.17778219141473114,0.28497097804159094
Disguise,1TooxhKsuOkbQZhkWvek3U,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.5941888622971249,0.37695393888927203,0.4761908983512699,0.34073730592037293,0.541457361328183,-0.39091988982574927,1.1537430110031994,1.430270567726941,-0.47287202634924547,-0.3070155925884582,-1.041380417410158,-0.20457468791245456,-1.5764351976768851
Intro - Live From Spotify House SXSW '16,1H1KSxJxNvF8Ss88cC0vQ5,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,0.4627638496783374,-0.6742239659709365,-0.3721104892338742,-1.233185749983979,0.541457361328183,7.933429699154736,1.3823221074912828,-0.649512758286566,4.9003519930906005,0.7847724551972598,-0.6252432788776568,-2.011529726123955,-1.5764351976768851
Nothing At All - Live From Spotify House SXSW '16,764jVwY3nC71KQ76OQZn93,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.7615638994545763,0.8384466776083885,0.4761908983512699,0.18682970082271505,0.541457361328183,0.0915284340907608,-1.1831255050681815,-0.6484933804196428,2.3954813840282014,1.619669197621632,2.149192779245963,-0.0018727065968658471,0.28497097804159094
Total Zombie - Live From Spotify House SXSW '16,6kDKjFu1k1oSVqJ9SvzERh,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.713144157963444,0.8897236485771788,-0.3721104892338742,0.06002532177999029,0.541457361328183,-0.3210918429430965,-0.9937717103231148,-0.6495082768111138,4.252404390746384,0.33980001555350076,1.0714979496072319,0.4600780757910302,0.28497097804159094
Come Home Now - Live From Spotify House SXSW '16,3JsY6NTHS3cduIJyUio8Iy,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-1.4186889625485133,0.9452737004600353,0.4761908983512699,0.4532640926663021,0.541457361328183,-0.06082366819866341,-1.1740952197748251,-0.6494502701077267,5.824862596435398,0.7939471446744507,2.4283608664068623,0.3267854057148562,0.28497097804159094
Stuck - Live From Spotify House SXSW '16,40x0xFSTVxoff2gFhay6fP,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.9483257594918005,0.2829461587798229,1.041725156741366,0.16384035729397667,0.541457361328183,-0.2364517861156386,-0.7623706496808577,-0.6483134902078328,-0.37805042600618943,-1.2520086087391216,0.9282034441088203,0.4285968924062052,0.28497097804159094
Wasting Time,2nTgBOxXQYY0PrmC2GBO57,Day Wave,4ptJIIR10UVlGjN0VntFaK,0,-0.20127831934290394,1.163200827077396,1.041725156741366,0.5396556257164029,0.541457361328183,-0.3253238457844694,-0.020194077133130095,1.8878860188224773,-0.21211262540584128,0.24346577604299616,1.0843255465236126,0.3506788703649744,0.28497097804159094
Under the Spell of Joy,6QtbtBNj4godpvE4cO61Sv,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.3742059675255187,1.7187013459059615,-1.5031790060140662,1.5076279848211704,0.541457361328183,0.31370858326283785,-1.341719890532753,1.2251326068910107,1.3998545804261124,0.7297243183341143,0.0016127588624962358,0.20889842112487317,0.28497097804159094
Bliss Out,6WJNY622iehHl76Mf50wVP,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.5540507216354384,1.120470017936737,-1.5031790060140662,1.5899056353450756,0.541457361328183,-0.11372370371582464,-1.3518761395236245,1.108361767645943,0.32520977653814337,-0.13728383726042653,0.4298707396603384,-0.10800657651226162,0.28497097804159094
Love Spell,21eSZtp6JHPFdZaXuIc09Q,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.1212534076744154,1.8682591778982678,-1.5031790060140662,1.4875425583697464,0.541457361328183,-0.010039634102188678,-1.3518792436841942,2.089868011030162,-0.5834972267494776,-0.10058507935166286,0.4425923233790624,0.151545733309434,0.28497097804159094
I'm a Man Too,4EJUAKVqpueOEuQlzXhyJ2,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.2734297380751165,1.6759705367653026,-0.3721104892338742,1.6537918110459902,-1.846867493955613,0.11903645255968466,-1.352117135262391,1.4428944422399212,1.1707023795970606,1.2022208264094458,0.3678176812990041,-0.7104191149532616,0.28497097804159094
Pink Radiation,1EXWu51abyV5XYzK9SUBxz,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-2.3386640508800247,0.9110890531475082,0.4761908983512699,1.22739998686034,0.541457361328183,-0.23433578469495212,-1.351624984713903,2.3265656581485428,0.1750755759949713,-1.0226413718093488,-0.4448794919321841,0.9237871157615893,0.28497097804159094
Seis Seis Seis,4xGe9lzb47THO6yABCLLxd,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-3.006856483457649,1.6930628604215663,-1.5031790060140662,1.4955283303323605,0.541457361328183,0.4872206997591267,-1.3518592077386995,2.045684450234731,1.3287383801688208,-1.004291992854967,2.369523541707762,-0.33127389205364194,0.28497097804159094
Death Valley Boogie,1yoztMIeiO3OazQtVtzk8A,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-2.4078351101530706,1.9067169061248608,1.041725156741366,1.1603679009923349,0.541457361328183,1.7547055507503089,-1.3518761395236245,2.2097948189034753,3.557045988230639,-0.5547322084726126,1.9068819471368121,-0.6259913535285996,0.28497097804159094
Disco,1Q5glyi7qtljDLt66iSqEV,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.1835073610201567,1.7699783168747523,0.4761908983512699,1.3488805179279884,-1.846867493955613,-0.039663653991798914,-1.3521525509125258,2.3234096895202976,1.565792381026461,1.6242565423602275,0.49810790121827425,-0.18824801035915437,0.28497097804159094
Glow in the Dark,5Gm6GaYsPLqmziIKXXdURX,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-2.269492991606979,1.2657547690149773,-0.3721104892338742,1.4275282721052507,0.541457361328183,-0.08409968382621441,-1.3520756523893247,2.370749218943974,1.4314617805404646,-1.1327376455356397,1.5063287486597483,-0.561385853184675,0.28497097804159094
T.V. in Jail on Mars,3lavKCPu6qKZ0KKjzFWCKV,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,0.04082038811275725,0.5136925281393806,-0.9376447476239702,0.8617484282085142,0.541457361328183,-0.2703078088466217,-1.3507501758261091,1.2535363245452162,3.8336089892312195,0.871932005230573,-0.20143785238136844,1.4089824820250494,0.28497097804159094
Occupation: Ghost Writer,3umToLkeDYVMN1MP4SSXqS,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.245761314365898,1.5178665429448646,1.6072594151314619,1.4183325346937554,-1.846867493955613,-0.10525969803307876,-1.3517999464914618,2.137207540453838,1.2418185798543526,1.032489071081414,-0.7894223843143078,-0.13647360404109274,0.28497097804159094
Street Justice,2U49EQierUd13Hb6qiosH7,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.231927102511289,1.9836323625780465,1.041725156741366,1.3278271191174598,0.541457361328183,0.17193648807684592,-1.3521361835204317,1.1209856421589233,-0.077782024919845,-0.17856993990778539,-1.0382000214804767,-0.5518933554020832,0.28497097804159094
Born Again and Again,6qCeq8xWEO3PWjLQpjVLFZ,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.6716415223996163,0.7871697066395978,1.041725156741366,1.1623038457105446,0.541457361328183,-0.11372370371582464,-1.3197085701301967,1.0515543323375314,-0.2200144254344293,-0.44004859000772645,-0.018176371366630945,0.1455488190542795,0.28497097804159094
Horror Movie,6iN77MQUJFIStJxfgZ1iD3,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.4532744921850362,1.7956168023591477,-0.3721104892338742,1.488510530728851,-1.846867493955613,0.5739767580072709,-1.348831240201271,0.515039665535868,-0.4807738263778335,-0.3483016952358173,1.148569544303172,-0.1917331280676473,0.28497097804159094
Hypnagogia,6TfwXssCkw0dZ6xz8Nq6Wu,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.5402165097808292,1.282847092671241,-0.9376447476239702,0.8525526907970188,0.541457361328183,-0.09044768808827365,-1.3520141335707636,1.162013234326109,-0.5202828265207736,0.05538464176058268,0.0028849172343687404,0.8781561451639042,0.28497097804159094
Abre Camino,72Ps3F5d71UsO4mt3MdkuW,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.9305548011690536,0.9880045096006943,1.6072594151314619,0.6850934726718941,0.541457361328183,0.019584385787421558,-1.3497624883721484,0.8842879950405421,-0.2911306256917212,-0.48592203739368073,2.2376431238236503,0.7277204636567649,0.28497097804159094
Hey Dena,0xldOYhxSD4gKrpBFmlZQR,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.6785586283269209,1.3896741155228882,0.4761908983512699,1.1852931892392826,0.541457361328183,-0.001575628419442938,-1.3505385285145461,-0.5630392178726508,0.3489151766239074,-0.5593195532112081,0.6404129502052299,0.09363835708994037,0.28497097804159094
The Universe,7L1YgfmYVQ0jMofx5mI4k9,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,1,-1.1143363017471106,0.49660020448311704,-0.9376447476239702,1.3493645041075408,0.541457361328183,0.015352382946048689,-1.3519918400539457,1.8216106776293306,-0.29903242572030925,0.00033650489743719026,-0.24189955615342332,0.6296243426906862,0.28497097804159094
It All Washes Away,2FOGmw3oqzmlV9QaioN4IU,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.22894674305212237,1.8810784206404656,-0.9376447476239702,1.3050797686784976,0.541457361328183,0.015352382946048689,-1.3520937129599113,1.281940042199422,0.3331115765667314,1.858211124028596,0.3259778059574202,-0.6593459185044763,0.28497097804159094
Little Things,11WjFgZqhLkdgbLhbT8DS7,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,0.3313388370595507,1.7443398313903569,-0.9376447476239702,1.239983627528702,0.541457361328183,-0.26395980458456236,-1.35102108438491,-0.6478369389449677,-0.2595234255773694,2.4591532847846,0.7411254879784658,-0.22634359131685486,0.28497097804159094
10 Day Miracle Challenge,457R40Lrjn2UeaPzn9ImFW,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.6439730986903983,1.8725322588123336,-0.9376447476239702,1.567884264175442,0.541457361328183,0.2523445420629309,-1.3495367312398145,2.1024918855431425,-0.3543450259204254,1.518747613372532,1.2110113177225783,-0.5973882703534908,0.28497097804159094
I'd Rather Be Dreaming,5fFgD17sUXlkMigfdGGrp7,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.35345464974360485,1.235843202616516,-0.08934336003882616,1.379855633419341,0.541457361328183,-0.13699971934337551,-1.351895328879873,2.1024918855431425,1.9766859825130374,-0.8620843059585079,0.24848215847085697,0.271410757679913,0.28497097804159094
Dream Cleaver,56kfiiXS69PgJNhIBHpcmL,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.3949572853074325,1.6332397276246438,1.041725156741366,1.2191722218079497,-1.846867493955613,-0.24068378895701148,-1.3520316297485195,1.6922159638712821,1.3366401801974084,1.679304679223373,0.4263723041376885,-0.2243864831742477,0.28497097804159094
More Dead,2c3n6fNyLYp6NQ2P4W7sED,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.4502941327258693,1.120470017936737,-0.9376447476239702,0.8017341419440185,0.541457361328183,0.17828449233890514,-1.3517463291725327,2.1119597914278776,-0.10148742500560905,-0.25655480046390816,-0.48272620349538964,-0.6001826440116519,0.28497097804159094
(One Less Thing) Before I Die,41zhRkVMqXKeTyAaTKFJKQ,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.266512632147812,1.7571590741325547,-0.9376447476239702,1.6046672138214233,-1.846867493955613,0.37295662304205834,-1.3516701361403698,-0.29604427192311716,-0.7968458275213539,-0.5088587610866581,-0.3438135768334279,-1.2243640858570521,0.28497097804159094
Disaster (Is What We’re After),1o6tvSUSU5gW6KQoc0xRYE,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.8999060180006683,1.7998898832732135,-0.3721104892338742,1.4364820164269698,0.541457361328183,0.10422444261487955,-1.3519294746461386,0.4014247949190452,0.949451978796596,0.09208339966934634,0.20346188719959277,0.04758875373447824,0.28497097804159094
Hold My Hand,1JtzHKdzD9kdu6Sly6Gcld,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.29120069639786345,1.9409015534373875,-0.9376447476239702,1.296852003626107,0.541457361328183,0.13596446392517628,-1.3518620297028539,-0.4058719801860458,1.5104797808263448,0.982028278956864,0.3946743580385334,-0.5397530054265522,0.28497097804159094
Unzip Your Forehead,1o5nA5FSzUHdNx0y9OgwRS,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.3426007973481626,1.321304820897834,-0.08934336003882616,1.1610938802616635,0.541457361328183,0.025932390049480936,-1.2909245357576231,0.9758110852596495,0.6096745775673118,-0.07306101092009012,0.49079299058000786,0.12154023039577264,0.28497097804159094
Summertime,4J4ekYWQwUCNHvp9mzFzI8,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.5402165097808292,1.8127091260154111,1.6072594151314619,1.4507596087237653,-1.846867493955613,0.36872462020068547,-1.3480410902381024,2.2666022542118864,4.473654791546848,-0.10058507935166286,0.5161301448198005,-0.20107910438501722,0.28497097804159094
No Reason,4SKMxuleY75XH0VuWbUIVk,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.2803468440024213,1.5178665429448646,-0.9376447476239702,1.2513573027481832,0.541457361328183,-0.20259576338465535,-1.3520443285872132,0.4519202929709663,-0.23581802549160533,0.3581493945078826,0.7698197268106995,-0.5655721807624443,0.28497097804159094
The Universe,4MjID0NDNlAnu1GZyptPk0,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,1,-1.1143363017471106,0.49660020448311704,-0.9376447476239702,1.3493645041075408,0.541457361328183,0.015352382946048689,-1.3519918400539457,1.8216106776293306,-0.29903242572030925,0.00033650489743719026,-0.24189955615342332,0.6296243426906862,0.28497097804159094
Wait for You,4LNeflWRF9xn3psxkpJO15,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.0382481365467604,1.4494972483198103,1.6072594151314619,1.2457914616833305,-1.846867493955613,0.11692045113899815,-1.352149785387655,2.2192627247882104,-0.5597918266637136,0.21594170761142342,0.17922020266891184,-0.49649777572925113,0.28497097804159094
Girlfriend,1p83plEKEXQsppPI09UwrM,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.2941810558570304,1.3042124972415703,1.041725156741366,1.2557131783641546,0.541457361328183,-0.06082366819866341,-1.3521256011548537,-0.18558536993453945,0.7756123781676602,-0.04094959774992192,-0.15776041494708112,0.2508977525488435,0.28497097804159094
Red Glare,5IQo7rWG5yg4kZ4icTE2Wb,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.9829112891283236,1.3084855781556364,-1.2204118768190182,1.2583751023516927,0.541457361328183,-0.28723582021211336,-1.3512637733021688,-0.6176374751412906,-0.5123810264921855,1.3903019606918596,-0.3468879595654526,-0.7173998161891918,0.28497097804159094
Run Run Rocky,02BzxWvJoiu85jOB5nxTsA,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.52638229792622,0.9367275386319036,1.041725156741366,1.2673288466734118,-1.846867493955613,-0.16450773781229938,-1.349545197132277,-0.42607017940681435,-0.5755954267208897,-0.46298531370070345,-0.199494277091008,-0.11777118558740847,0.28497097804159094
Wear Black,7yLhI1XqN16ZXzMulydbKy,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.4048547506939042,2.077640142687496,-0.9376447476239702,1.4205104725017412,0.541457361328183,0.4978007068625587,-1.3512242658040103,2.004656858067545,-0.4333630262063055,0.8122965236288325,0.9389461148046322,-0.32708756447587267,0.28497097804159094
Shadow,79pA42MxS8dmJ170I5Dclw,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.09752173043333486,1.7742513977888181,-0.3721104892338742,1.2569231438130355,-1.846867493955613,0.2036765093871425,-1.3506768047581006,0.06373615169682179,-0.7794618674584602,-0.2519674557253127,0.15681608023093577,-0.43258301943565863,0.28497097804159094
Get Home,4uD3y2sF99ly3VbMPEptqw,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.854466635968703,0.859812082178718,-1.5031790060140662,0.608139670123065,0.541457361328183,-0.26184380316387595,-1.1292259897234604,1.0263065833115708,-0.16470182523431318,0.8031218341516416,-0.7860299619893144,-0.3374173277740184,0.28497097804159094
Sanitarium Blues,0wSbzXoYTHrAgK2vn9pggP,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-0.6508902046177029,1.4708626528901398,0.4761908983512699,1.0662325890693962,0.541457361328183,-0.2216397761708335,-1.3515036402552738,-0.6173218782784661,-0.9754265081674429,1.5325096475883184,-0.6731259064856336,-0.8660144452000014,0.28497097804159094
Paradise Blues,4OtlXLrwkLNjhaL3EG4oeh,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-2.3040785212435018,1.1161969370226712,-1.5031790060140662,1.3413787321449264,0.541457361328183,0.04497640283565892,-1.3475049170488094,0.35092929686712393,0.3805223767382595,0.22052905235001888,-0.12528503873178107,0.9532274644522518,0.28497097804159094
Arrow,5uGg8gWjoX2S9dzRN7R6v8,Death Valley Girls,0EvAIYxDOmvxkCv35jfmS9,0,-1.4256060684758178,1.402493358265086,-0.9376447476239702,1.3992150806014363,0.541457361328183,-0.1243037108192569,-1.3519977661786695,-0.040410813035265794,-0.4807738263778335,-0.19233197412357175,0.9396175317231207,0.05358566798963274,0.28497097804159094
Room,0qyIfrncrrZQlx2jaffhYm,Ethan Tasch,5QeOEXfGjdzdEsUOHODPCw,1,2.2957969204140563,-0.016169505204789655,0.4761908983512699,0.21030303053100555,0.541457361328183,-0.27877181452936756,0.5921721443225993,-0.4860335833434709,-0.2674252256059574,1.3260791343515232,-0.20804600836859474,-0.026613902581482315,0.28497097804159094
Plunge,2F3F6pDPilCYlRoSXOC4FE,FIG,2pKRCZKuL3p3PDWMNCLAH8,1,0.8847073112439183,-0.6272200759162117,-0.6548776184289222,-1.3261110964580367,0.541457361328183,-0.04601165825385829,0.817929276656509,-0.6405498073823499,-0.006665824662553076,0.06455933123777359,-1.4132747147875395,-0.2551455250519075,0.28497097804159094
Hurts Me Too,6zH9XMLI8aDcaOiaToS9xM,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.013151964403538826,-0.7895971506507156,-0.08934336003882616,-0.32111379461751177,0.541457361328183,-0.3485998614120203,-1.071375724562896,0.3982688262908001,-0.6617250470324989,-1.206135161353167,-0.8592850815696365,-0.12768231612777725,-1.5764351976768851
Right Side of My Neck,5QKE7ODTNKUqo9ZAyhtZ5J,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,1.507246844701332,0.1333883267875166,-1.2204118768190182,0.24781195944631557,0.541457361328183,-0.37822388130163054,-1.3486054830689371,-0.6486890504745939,1.2339167798257646,-0.27031683467969453,-0.10153808245682866,-0.6279484616712067,0.28497097804159094
Room Temperature,5Ch5DnYhQB2j0kzxngTybS,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.3313388370595507,0.27867307786575696,0.4761908983512699,0.5372356948186408,-1.846867493955613,-0.40996390261192733,-0.9091127856978987,-0.41723346724772814,-0.5755954267208897,0.0966707444079418,-0.29907600742257967,0.3243050066250279,0.28497097804159094
Better Distractions,4sPh466Pk3l706g10DO1FO,Faye Webster,5szilpXHcwOqnyKLqGco5j,1,1.417324467646372,0.12484216495938483,0.19342376915622186,0.13455919343105777,0.541457361328183,-0.42054390971535954,-1.1743774161902425,-0.5794502547395252,-0.6577741470182049,0.8856940394463594,-0.8331351594811472,0.3837299265914629,0.28497097804159094
Lonestar,6MClN4lOl2i9tWWtakQI7T,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.1099914473858033,0.20603070232663678,-1.5031790060140662,0.5735346582850697,0.541457361328183,-0.3507158628327068,-0.5507233381178175,-0.6494322810865456,-0.5518900266351257,-0.32077762680424454,1.38381282990192,0.32793664579874277,0.28497097804159094
Pigeon,4VxBenJrB6VLIfp4eoCajo,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,1.8185166114300393,-0.5460315385489599,-1.2204118768190182,0.08301466530872867,-1.846867493955613,-0.18566775201916388,-0.27981477931712595,-0.6327230051843021,-0.4175594261491295,1.2939677211813552,-1.4097056037997862,-0.5747821014335368,0.28497097804159094
Picture in My Mind,5Es6FQeeGCtFVmSZyDONrN,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,1.1821428661180164,-0.32383133101753375,-0.9376447476239702,0.1982033760421962,0.541457361328183,-0.3464838599913339,-0.753904757218336,-0.6488784085922886,-0.39385402606336545,-0.12810914778323562,0.5706916038801084,0.5593986975736065,0.28497097804159094
Mama Stay,58NTzECMCZl1jh4AlzFiQ2,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.4835151674602512,-0.4605699202676421,0.4761908983512699,0.28023903347632495,0.541457361328183,-0.3422518571499609,0.5244450046224268,-0.649512758286566,-0.077782024919845,-0.3666510741901991,0.4984612785437941,1.4083754645262727,0.28497097804159094
Give Me a Chance (Reprise),2MqObPgr4Q31Mk1UxVERw1,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.5111835911694697,-0.6784970468850023,1.3244922859364139,-0.014024563691524225,0.541457361328183,-0.25126379606044374,1.0436864089904185,-0.6182055494943747,-0.7691895274212959,-0.1189344583060447,-0.3837805523497537,-0.7983424599053609,0.28497097804159094
Sadness in the Air,1p1McfcThsRRQBmX1gTO7s,Faye Webster,5szilpXHcwOqnyKLqGco5j,0,0.8639559934620045,-0.09735804257204139,-1.5031790060140662,0.18537774228405784,0.541457361328183,-0.24068378895701148,-0.40680316625495,-0.6492325082723778,-0.5281846265493616,-0.3437143504972218,0.07239423716417763,0.09545940958627,0.28497097804159094
